abs_mn,abs_rel,sq_rel,rms,log_rms,a1,a2,a3
1.0668273,0.80281043,3.18654,2.18693,0.64957225,0.24021932,0.52101856,0.79919976
0.27893874,0.28979132,0.116294935,0.33242303,0.30912033,0.470778,0.84603864,1.0
0.38482216,0.34279537,0.49485245,0.7373825,0.4078947,0.7188101,0.82290316,0.85448444
0.7667939,0.49386805,1.3283957,1.4628365,0.49403074,0.6291328,0.7970033,0.84808034
0.71047837,0.5792502,1.2349123,1.1643327,0.5548147,0.40435112,0.7127639,0.86704534
0.47365028,0.31547862,0.2084125,0.5797974,0.34780863,0.35703954,0.804996,0.9640089
0.79337406,0.5605442,1.4377949,1.3839688,0.54131675,0.52122504,0.75123566,0.8304541
0.39731574,0.53544635,0.82558405,0.7496536,0.5311766,0.6223949,0.784286,0.8686417
0.4063078,0.37847477,0.44492146,0.6611274,0.42159155,0.65021104,0.79939353,0.86349857
0.48468444,0.41167936,0.39763707,0.67187196,0.42488903,0.4925925,0.72482204,0.81751716
0.8951892,0.8500737,2.218288,1.5411081,0.6788566,0.41525498,0.60101235,0.70294625
0.68411577,0.74413264,1.7575978,1.2185372,0.6516035,0.48324978,0.7702057,0.82251793
0.50069416,0.4151693,0.5799356,0.80169827,0.44273257,0.5375969,0.80284995,0.8746694
0.39852515,0.4287137,0.63256747,0.7325584,0.46247786,0.6767579,0.84736145,0.8776561
0.45770574,0.6499732,0.86016494,0.73468727,0.58951145,0.57413554,0.7031523,0.80060256
0.44348568,0.64153886,0.8357201,0.7160989,0.6127467,0.48237363,0.6066121,0.8255971
0.66231227,0.3727332,0.6624138,1.0900584,0.39669913,0.6272798,0.81814194,0.85131824
0.4680042,0.42700315,0.8812328,0.963969,0.46472633,0.74316,0.8483271,0.8740484
0.4021258,0.5642156,0.6721993,0.65894413,0.5468423,0.5415128,0.70262516,0.8544605
0.7690472,0.46576568,1.0909833,1.3806341,0.46097308,0.42292777,0.79923326,0.9036046
0.483127,0.41364342,0.34255132,0.6073404,0.4403211,0.37369737,0.70761335,0.8651902
0.32253385,0.29969618,0.14906946,0.43978316,0.3577079,0.41696736,0.78143936,0.9606
0.5782054,0.49635413,0.7817854,0.9056138,0.50468665,0.53094244,0.7598297,0.8287408
0.6631943,0.49967784,1.2599549,1.2689581,0.50991017,0.67091924,0.8366459,0.8427439
0.3790976,0.30002725,0.32925853,0.6244223,0.35300207,0.70373356,0.8432516,0.8753128
0.7943181,0.8517905,3.0944788,1.6859695,0.7018752,0.6560499,0.7737851,0.83896327
0.44853404,0.35521725,0.44033167,0.7510505,0.38917705,0.61836976,0.81344634,0.87310725
0.1839274,0.21907462,0.12321765,0.33103156,0.27895835,0.7667892,0.84730095,0.9397119
0.38330564,0.18271983,0.09616405,0.4700586,0.21493286,0.6685164,0.96939504,1.0
0.17784886,0.23335384,0.08482727,0.24624445,0.2808898,0.7380244,0.8587028,0.9317762
0.33801827,0.30574173,0.1857601,0.4424209,0.32843053,0.5433439,0.8176039,0.9779637
0.3351039,0.39602768,0.50820386,0.6471054,0.43450415,0.6706439,0.8407502,0.8572935
0.86790204,0.9290644,2.7877955,1.5801975,0.726977,0.5071007,0.735412,0.76627725
0.15707086,0.256343,0.25211173,0.38266402,0.3422928,0.8459128,0.91759944,0.9334428
0.15911512,0.19899343,0.1029654,0.28597414,0.26777676,0.7665699,0.85515654,0.94694924
0.20274323,0.28736687,0.28380212,0.45058188,0.3634936,0.81581587,0.8484646,0.87877166
0.2086116,0.32674637,0.19221576,0.33633408,0.3689921,0.6963776,0.83691686,0.88461137
0.5564597,0.8028484,1.0649909,0.8328,0.6724941,0.43736345,0.60354453,0.7245994
0.41463903,0.5595506,0.85727376,0.75541586,0.54361844,0.5718358,0.837179,0.85279596
0.1751305,0.3519224,0.094319075,0.26802886,0.45468944,0.42634422,0.6317344,0.8821401
0.43667874,0.68102705,0.7995854,0.7258695,0.5929905,0.5146682,0.6271296,0.81468296
0.1645032,0.2582441,0.08747598,0.23286182,0.2985061,0.62532294,0.87601054,0.9476415
0.6042284,0.7013887,1.164706,1.0102729,0.5879242,0.3483391,0.6075359,0.8221451
0.35074884,0.6207386,0.45491207,0.48958254,0.63006467,0.35964426,0.6038925,0.702288
0.8603883,0.9226922,2.27749,1.3560615,0.72774374,0.36917675,0.64252335,0.7557355
0.47521922,0.68887085,0.7365831,0.6621963,0.60821694,0.4977988,0.7168671,0.7784349
0.25267756,0.45104367,0.20681542,0.34439272,0.5310932,0.47592068,0.55854094,0.72016007
0.34203863,0.53196305,0.40542257,0.47157994,0.50535405,0.50862753,0.7630832,0.8214326
2.380592,1.358892,15.81842,5.1960917,0.87477595,0.47441465,0.8126351,0.836048
1.0797424,0.3595831,1.2530129,1.9520017,0.39152274,0.5799235,0.8522097,0.88913625
0.8309273,0.618533,1.8799326,1.5527436,0.5799155,0.45048872,0.8207924,0.84103227
0.29925033,0.15863839,0.1280448,0.47455093,0.21015579,0.84061164,0.91933393,0.98337007
1.7174548,1.2292628,10.047274,3.6807487,0.8491584,0.5581986,0.73212874,0.8178359
0.7903233,0.32592574,1.0826313,1.6312943,0.3883033,0.75708205,0.84564966,0.87144846
0.9610369,0.5039659,2.2416022,2.0128593,0.5199853,0.7435856,0.83177376,0.8634685
0.9891486,0.48902357,2.0595171,2.00056,0.49381587,0.60661054,0.8699947,0.88139445
0.5566483,0.23759101,0.21834324,0.77929676,0.29008436,0.5602861,0.85390407,0.9989094
1.1544129,0.4669239,2.7150536,2.5886724,0.5073291,0.7961896,0.8420706,0.84748167
3.004899,1.8099223,24.801378,6.3038383,1.0066435,0.3061928,0.63419133,0.8271984
0.6702,0.49323872,0.8231344,1.0224038,0.49718222,0.42878097,0.7702189,0.8329147
0.7696861,0.48373657,1.6294835,1.5714682,0.49485627,0.7031624,0.83775,0.86095625
0.4244686,0.23108846,0.2773535,0.7525072,0.2748753,0.6984112,0.88476306,0.9602005
0.57249135,0.7487382,1.5851192,1.0150136,0.6435235,0.5988374,0.7436135,0.82041365
0.5626611,0.42654738,0.5051391,0.7926487,0.4633045,0.443435,0.6808569,0.8572238
0.38937524,0.3759855,0.46895912,0.69575405,0.41505253,0.6972902,0.81336105,0.8395943
0.42296523,0.34790662,0.2901266,0.5645425,0.3862421,0.48250154,0.80560917,0.91020525
0.51167643,0.35999516,0.8929156,1.1215374,0.41153836,0.71775293,0.8779428,0.9068418
0.35988468,0.26460895,0.20208384,0.5192129,0.317045,0.6341629,0.8208903,0.92856646
0.8300125,0.6837508,1.8183267,1.5550979,0.6006594,0.5504762,0.6685715,0.7218413
0.56379217,0.41254464,0.32674333,0.7035043,0.4821814,0.2831637,0.6048701,0.78268784
0.29072708,0.24900725,0.18138924,0.44687364,0.294166,0.7254554,0.87695205,0.9367659
0.79634,0.46760628,0.90550864,1.2073033,0.47519264,0.4359481,0.7807814,0.85652864
0.67301595,0.44709435,0.39555576,0.78510374,0.43108514,0.26983634,0.5800792,0.91496176
0.88365424,0.97363067,2.6228485,1.4862181,0.73869634,0.36863968,0.60304606,0.7403715
0.28757194,0.18417735,0.1007506,0.3984592,0.21820305,0.77889276,0.9199857,0.9999777
0.65690076,0.48377284,1.3520105,1.3480527,0.48363057,0.567753,0.83724266,0.8715329
0.43132216,0.25423634,0.17036864,0.5733522,0.30600208,0.450899,0.7875064,0.99956846
0.5156826,0.25770074,0.4653992,0.96012294,0.31941563,0.7447839,0.854933,0.9277024
0.6236093,0.32904974,0.69442546,1.1324997,0.37203714,0.7179304,0.86176646,0.90082806
0.49462572,0.325741,0.32944962,0.75603956,0.38998643,0.55987877,0.8124346,0.87343395
0.54047424,0.38004282,0.70472646,0.9950445,0.4235707,0.7278265,0.8245463,0.8483764
0.8193351,0.50573415,0.5245019,1.0560415,0.5852133,0.1918603,0.4387701,0.76051795
0.94166243,0.6377572,1.3591099,1.3506225,0.579656,0.29631534,0.7049931,0.82039297
0.18975455,0.24829224,0.13023382,0.3107577,0.29959542,0.7173138,0.8580349,0.91437596
0.23551214,0.23622204,0.117636725,0.36784753,0.29943871,0.67935437,0.8017345,0.97708714
0.42279726,0.60076976,1.0346464,0.8211031,0.5714033,0.6400605,0.79691654,0.8359476
3.1139348,1.3562727,20.847504,7.2557254,0.862034,0.34343874,0.6211299,0.83947766
0.3809716,0.33697104,0.30322158,0.5628141,0.37881204,0.63536394,0.7997154,0.8895963
0.4682202,0.42966866,0.3384882,0.73563445,0.56294674,0.40586817,0.62535405,0.76320124
1.0806602,0.77705413,3.1184437,2.027771,0.7116821,0.56286526,0.68306667,0.7473479
0.49308896,0.2982333,0.2762074,0.69998515,0.33822533,0.45413822,0.84495413,0.9597082
0.5583718,0.48611084,0.81429553,0.98072433,0.48164478,0.47072148,0.799175,0.8279052
0.53239805,0.3822563,0.47738382,0.8538599,0.43541846,0.5570071,0.762378,0.81962055
0.5616584,0.566737,0.42538387,0.665061,0.60515326,0.124335,0.41182482,0.65169007
0.56708056,0.4407432,0.63705355,0.8873443,0.45372847,0.46917042,0.8122617,0.8439239
0.2193162,0.18748705,0.078896284,0.3512707,0.2789459,0.67482907,0.90159935,0.96223
0.73828685,0.4874762,0.8790761,1.0980388,0.5017674,0.41220483,0.6604561,0.8715291
0.4799573,0.5678252,1.0766343,0.8995037,0.5480972,0.65465015,0.75681394,0.8447493
0.7518661,0.5544449,1.4292101,1.3383727,0.54781675,0.4107843,0.7205402,0.8447628
0.34922343,0.24117771,0.20417607,0.53359777,0.2815361,0.7615783,0.88872063,0.925548
0.5320013,0.39252153,0.66995716,0.93580675,0.4348297,0.67833096,0.8261654,0.83659154
0.27350253,0.24641348,0.16849463,0.4495768,0.31749925,0.6877426,0.828617,0.93122065
0.26707277,0.27731955,0.22420055,0.45943385,0.32774955,0.73941725,0.8536029,0.90033185
0.20760138,0.19623439,0.07746717,0.2849932,0.23859543,0.67151445,0.89384836,1.0
0.6816524,0.64180017,0.7234224,0.82279384,0.56756246,0.16716887,0.6314856,0.793887
0.48699585,0.46317235,0.72178805,0.84850055,0.4879467,0.59265125,0.7797668,0.8363857
0.52835447,0.36872962,0.4833575,0.83450186,0.43405053,0.641087,0.743326,0.82475364
0.40929714,0.308705,0.20254984,0.51684076,0.33748025,0.4541298,0.79571575,0.96753865
1.8874365,0.8925083,7.8136983,4.0554876,0.7142917,0.6334155,0.7953024,0.8279938
0.50508904,0.3819367,0.5059291,0.786448,0.39928928,0.5383565,0.83718437,0.8954333
0.40634,0.2834617,0.34613922,0.6808628,0.33673406,0.70978844,0.8691102,0.901024
0.60184264,0.35685778,0.57315385,0.9337306,0.39319542,0.6575376,0.7843157,0.8882439
1.0704397,0.5210321,1.6723471,1.8319398,0.5009033,0.51432693,0.81570375,0.83935714
0.5338552,0.3720862,0.45968512,0.8053904,0.39802945,0.6294054,0.7267178,0.84298086
0.40384546,0.268699,0.38337004,0.72772086,0.3323653,0.74555284,0.8854317,0.91725856
0.82082015,0.45452017,1.2650825,1.5228465,0.46546227,0.5713154,0.8257202,0.8496318
0.5678205,0.25541517,0.24914363,0.7954592,0.29918182,0.5857593,0.8274314,0.98239464
0.41283783,0.23185295,0.1411305,0.5148653,0.270967,0.5599744,0.91058373,0.99322647
1.1586992,0.613396,2.3446412,2.092404,0.57079315,0.6079938,0.7239678,0.8120225
0.39989343,0.36012954,0.277717,0.55480546,0.37894475,0.45077315,0.78229904,0.8714932
0.47464097,0.25809288,0.17462409,0.61839736,0.3112111,0.4893094,0.863677,0.95738345
0.8703951,0.40481064,0.58871007,1.0953695,0.42373654,0.3054546,0.7321805,0.8757009
0.55408627,0.28996283,0.3294359,0.82174706,0.32166567,0.5921854,0.8260112,0.9371932
0.4585254,0.5333299,0.5983342,0.670645,0.51274395,0.50476307,0.76511043,0.83624864
0.41135255,0.30802083,0.41735864,0.74314845,0.3565471,0.7177243,0.84718007,0.8995553
0.16120131,0.13351509,0.059205655,0.27833912,0.17823206,0.86078507,0.96242034,0.9940011
0.67941004,0.63405144,1.214771,1.1146392,0.57489604,0.5286478,0.7648738,0.8046769
0.14620382,0.27494448,0.1170798,0.24963398,0.32162845,0.74073917,0.8384066,0.9134732
0.262997,0.24329834,0.13474499,0.3777728,0.2816062,0.6825936,0.85536605,0.97365713
0.3176502,0.25847736,0.13333625,0.39845344,0.29510066,0.4728288,0.90549505,0.97321576
0.4099653,0.4709047,0.94656324,0.82721907,0.49154294,0.67889476,0.8616862,0.8849353
1.1753632,0.7682506,3.975911,2.462168,0.66812444,0.71099716,0.80150664,0.8287235
0.51267415,0.3801208,0.64994663,0.93656343,0.42022538,0.67048657,0.8377978,0.8467507
0.14892201,0.26803175,0.13450125,0.27386108,0.32348374,0.7472274,0.84635764,0.9175802
0.3991563,0.30257273,0.23127952,0.5639998,0.32501194,0.5039259,0.88113284,0.94297194
0.82516557,0.56363946,1.2422162,1.3235734,0.53260535,0.39301863,0.6884878,0.8546018
0.6068102,0.31684834,0.37410003,0.95569766,0.41781083,0.54101205,0.75145376,0.83087635
1.9926895,0.8996081,6.2556334,3.9404638,0.69691455,0.3096297,0.6283923,0.745016
0.2763876,0.15627396,0.0760281,0.37948224,0.18635488,0.78277266,0.98769474,1.0
0.8470618,0.37878016,1.474038,1.8135581,0.4402636,0.7811883,0.84517646,0.8545553
0.75859594,0.5822335,1.2766322,1.2425896,0.55237657,0.42374736,0.7249983,0.84088683
1.1926578,0.55546695,2.654967,2.366727,0.54972833,0.70980656,0.81896555,0.8347628
0.49850664,0.2749868,0.26759547,0.70792836,0.2977059,0.5869872,0.83469737,0.977987
2.7426426,1.4584577,16.855618,5.9001584,0.9001667,0.1994453,0.60890603,0.72542375
0.33617032,0.3678511,0.32955283,0.55367506,0.39450586,0.58697593,0.79523885,0.8793427
0.25947335,0.28924835,0.16866653,0.3754466,0.32204655,0.6980591,0.8533529,0.8994548
0.39892906,0.45896626,0.43951434,0.60864675,0.4712884,0.5214787,0.71176386,0.8061327
0.34051126,0.46255732,0.38259283,0.50200194,0.47820204,0.53067005,0.7522595,0.8300326
0.38437364,0.39921325,0.36149,0.5664167,0.4214284,0.5118205,0.8293661,0.85321045
0.16255398,0.22146372,0.09672816,0.270592,0.27027115,0.7116203,0.9020327,0.9454824
0.5698442,0.6894689,0.86009616,0.80200857,0.601376,0.23955308,0.7065957,0.828609
0.66182,0.5764384,1.2221061,1.1896077,0.53745514,0.46963498,0.794545,0.8278628
0.39183614,0.40723804,0.27259132,0.53245723,0.4217755,0.30795774,0.6703297,0.92432445
0.27642998,0.2843018,0.19512169,0.43265966,0.33830544,0.66071767,0.86219364,0.90327966
0.4878165,0.33052015,0.5524814,0.9426911,0.37621284,0.7214253,0.8315426,0.86691254
0.38971856,0.40226153,0.21072884,0.4668894,0.39357707,0.2693295,0.6803038,0.9693033
0.3141758,0.35341904,0.20903814,0.41695294,0.37993538,0.4648401,0.7831029,0.895411
0.6778696,0.76542354,2.3857064,1.3843203,0.65533954,0.59809965,0.79859143,0.8365769
0.09106859,0.1844955,0.021595348,0.103318624,0.21213646,0.60829675,1.0,1.0
0.28317592,0.33244765,0.2363068,0.42995596,0.36284092,0.6389286,0.8485409,0.9009755
0.23283252,0.33301544,0.12866355,0.33127353,0.43041396,0.47882202,0.71753186,0.8099566
0.32115254,0.359026,0.29815856,0.494265,0.38708678,0.6581324,0.8332856,0.87832034
0.12449823,0.18879595,0.054143816,0.18271776,0.22482143,0.7909068,0.9560537,0.9831307
0.67243344,0.7991754,2.1473236,1.3237554,0.67782336,0.58994883,0.79505855,0.81342083
0.13934815,0.14604123,0.03120305,0.18341884,0.18806171,0.8334311,0.9697734,0.9999707
0.26145935,0.3057323,0.10326726,0.29842356,0.33815217,0.2980902,0.8117471,1.0
0.3766144,0.41326702,0.38239887,0.5746396,0.43015754,0.4857666,0.8196879,0.85467416
0.09766792,0.09953254,0.016695462,0.12951691,0.1210012,0.95811397,0.9943133,0.99999994
0.4091722,0.60726845,0.92073107,0.7374396,0.57097614,0.6260352,0.79061997,0.83731407
2.8298078,1.4300419,11.514389,5.157284,0.9148347,0.39124185,0.48374432,0.58426404
0.37359148,0.17278717,0.13397872,0.54247385,0.209169,0.7410859,0.93950844,1.0
1.9450293,1.4630901,8.494898,3.2061286,0.9670526,0.24837697,0.44776815,0.55024385
0.46613014,0.2709361,0.18626575,0.6226257,0.3531223,0.4724132,0.8080464,0.91039836
0.39162606,0.2560586,0.40300536,0.7724632,0.32782546,0.83971804,0.8737527,0.9009762
0.3553843,0.18834065,0.10253997,0.44720906,0.21727277,0.6352926,0.9818361,1.0
0.509848,0.5637094,1.0102723,0.9195171,0.54855865,0.5898793,0.8040315,0.8424567
0.3364042,0.34344593,0.25831816,0.49921045,0.37487513,0.47167388,0.8289537,0.94432825
0.21964486,0.36976475,0.13471687,0.32958218,0.52239823,0.42773372,0.6554375,0.7643979
0.18429726,0.31914002,0.1252064,0.2678986,0.34853134,0.51026785,0.81511706,0.90104216
0.18818527,0.33576903,0.12965488,0.26778874,0.3612712,0.48333502,0.801737,0.8829467
0.2318712,0.39634487,0.12614442,0.2733172,0.42334628,0.30359527,0.5872925,0.9135116
0.4580497,0.5174194,1.0302173,0.914717,0.5243534,0.7343419,0.8381962,0.86228555
0.5274088,0.404812,0.34963164,0.6912269,0.43898323,0.3479149,0.6654062,0.85659647
0.26369274,0.38414365,0.35782713,0.49210742,0.43195242,0.7118623,0.834546,0.8407915
0.18120116,0.28668806,0.178918,0.34310797,0.33601245,0.730857,0.8740342,0.9076823
0.30752978,0.3768057,0.48869848,0.6172112,0.43459353,0.7894181,0.8375234,0.8576014
1.5936717,1.5560298,9.256639,2.9293282,0.9581664,0.23716192,0.5385142,0.7439661
0.36083245,0.39388132,0.41804755,0.61201555,0.42110288,0.6166749,0.80950344,0.8685736
0.48916432,0.40202188,0.40611854,0.71259755,0.43866113,0.39676043,0.75962293,0.86297137
0.46059963,0.44955525,0.49983478,0.7171804,0.4784294,0.47289345,0.7513276,0.8347673
0.56401426,0.75330347,0.6963331,0.7948812,0.6237191,0.39129475,0.49315068,0.5386931
0.20811616,0.2516339,0.27607247,0.46141744,0.33568686,0.8368206,0.9149958,0.9266771
0.5903703,0.6168203,1.30953,1.0855143,0.57297987,0.57056373,0.7927581,0.83238125
0.3532241,0.38436264,0.47814408,0.64499974,0.4290439,0.6894405,0.8395524,0.85949135
0.4374052,0.47076547,0.46484166,0.62862563,0.4755663,0.43710732,0.7842128,0.8258655
0.05739863,0.14599949,0.018339142,0.08408351,0.18237765,0.8516039,0.94085646,1.0
0.506585,0.5632709,0.87933475,0.85800487,0.54812527,0.54397213,0.79946274,0.82182586
0.37705895,0.68672705,0.5088148,0.4916379,0.6514473,0.284703,0.5246414,0.6947261
0.29920468,0.2658255,0.18361978,0.46161005,0.30347613,0.66392237,0.82412046,0.9646136
0.46289027,0.54161924,1.0202788,0.9234862,0.53542465,0.67610806,0.8014358,0.8552912
0.104297936,0.14434852,0.036563348,0.1617213,0.19220291,0.8131982,0.94518083,0.9952863
0.31651545,0.37363142,0.1920242,0.389502,0.38896006,0.40212882,0.7708661,0.88282925
0.7317264,0.73069185,1.6291654,1.2342438,0.6336243,0.38915068,0.77959293,0.8123849
0.49746755,0.31907818,0.40780523,0.7721652,0.3637283,0.59413475,0.8509677,0.885402
0.9547809,0.4400087,1.7664336,1.944578,0.47680616,0.7152914,0.83137065,0.84499794
0.9345435,0.5975047,1.0089927,1.2178687,0.57415414,0.26150206,0.5391835,0.7825679
1.356985,0.56532055,2.0617745,2.22765,0.562586,0.32589117,0.6379506,0.8102693
0.7044285,0.4621845,1.20794,1.3696302,0.48034704,0.67101264,0.82453436,0.8453008
0.35428008,0.26039085,0.19747445,0.5115956,0.29349867,0.6831563,0.8317498,0.95252484
2.702555,1.7147639,23.519043,6.0426974,0.9691922,0.35244662,0.73368925,0.83758616
0.6047208,0.2723874,0.46725684,1.0730375,0.31094635,0.6766418,0.8768148,0.930891
0.82063633,0.43531924,0.7512612,1.1707572,0.49796337,0.4679905,0.6627366,0.74658704
1.013004,0.53257465,1.9590858,1.9469316,0.5190587,0.45557052,0.80991733,0.87942857
0.76571095,0.5187135,1.5740047,1.5006835,0.5304067,0.64806634,0.8196602,0.8390425
0.4695238,0.25612396,0.3818758,0.8339962,0.31271908,0.7879242,0.8626443,0.90262955
0.46001646,0.2940265,0.31333554,0.7087251,0.32585946,0.6277066,0.8076865,0.9112283
0.5570717,0.3901984,0.8133343,1.0725361,0.43385026,0.7306621,0.8218465,0.8487609
0.4338381,0.3917004,0.35265908,0.62411106,0.40504402,0.51125246,0.762394,0.8406486
0.5065777,0.26210207,0.40800342,0.8714914,0.30920607,0.7405836,0.8807947,0.93423015
0.7381325,0.7430135,1.4543295,1.1238276,0.63249236,0.43907335,0.7647682,0.79894626
0.5989175,0.35320693,0.39128563,0.79604423,0.37678722,0.5384566,0.8480894,0.8962427
1.029847,0.51157653,1.4693043,1.655706,0.4990705,0.39164254,0.76920027,0.8641503
0.99152374,0.5374224,2.2817798,1.9692205,0.5361849,0.63469744,0.8364991,0.85851
0.49439397,0.37853634,0.6024525,0.8721419,0.41390577,0.7049417,0.8375466,0.8780414
0.18646169,0.21581405,0.057345737,0.251647,0.27272555,0.65747666,0.89913666,0.9712761
0.3524842,0.19475706,0.1402068,0.4901046,0.2328415,0.75610924,0.921549,0.98786867
0.60789204,0.3703497,0.77048963,1.1395013,0.39827746,0.6549082,0.81938463,0.9106278
0.59823865,0.5623027,1.0451721,1.0284976,0.5222397,0.5651383,0.6624504,0.8356851
0.73052984,0.40411404,0.85470027,1.2401174,0.42747027,0.6299714,0.7767895,0.83960694
0.45924222,0.3079978,0.53573275,0.8791718,0.37398455,0.7926003,0.82471085,0.8710497
0.34314835,0.28711227,0.206154,0.477697,0.33135536,0.60503894,0.8338116,0.91572106
0.5027892,0.3467773,0.38880563,0.7594518,0.37797624,0.49699125,0.7986104,0.89571744
0.7148689,0.5405434,1.2672311,1.3022116,0.5228029,0.4786784,0.8250621,0.8314866
0.57807195,0.2594064,0.3658237,0.9710965,0.29330668,0.67467445,0.8464154,0.95857596
0.6659835,0.3626729,0.55802095,1.0330245,0.3682024,0.467611,0.8961486,0.9239414
0.6246257,0.6467313,1.2195102,1.1581148,0.57675695,0.3095882,0.56559247,0.85037076
0.5955139,0.40307382,0.4123674,0.7752848,0.42966542,0.34336236,0.616479,0.91548455
0.56750536,0.54700315,1.0484176,0.9996405,0.5379755,0.6976273,0.7805058,0.81091684
0.5023704,0.4030428,0.38275895,0.71303165,0.39689735,0.49335495,0.6976493,0.89511174
0.6837766,0.5481606,1.033997,1.1116626,0.52421623,0.5195274,0.73896885,0.82627285
0.6219253,0.3467497,0.7445021,1.1417156,0.40145078,0.67857695,0.8271829,0.8504212
0.31590918,0.3285727,0.12147693,0.35329303,0.32298976,0.3012085,0.8559774,1.0
0.6615858,0.31421828,0.45822486,1.0158635,0.33744645,0.57410705,0.84249705,0.9192964
0.87521505,0.4517986,0.9457702,1.295841,0.44989887,0.589282,0.7748579,0.84651506
0.23268881,0.17990701,0.09012397,0.33769724,0.21555388,0.82055575,0.9203595,0.99770683
1.2527151,0.80821383,2.661798,2.0494726,0.66361487,0.35370317,0.57194453,0.73613113
0.78980786,0.7315575,2.6075473,1.6501168,0.6452947,0.61747515,0.82874155,0.8412866
0.6080127,0.62985426,1.5581917,1.2192849,0.58438194,0.67911404,0.81896305,0.829812
0.33572733,0.27450114,0.2068918,0.50154626,0.30494946,0.7021791,0.8449037,0.9421439
0.5725914,0.41208902,0.59029317,0.8902834,0.42782235,0.42189467,0.847407,0.8724609
0.52310085,0.78679574,1.4276924,0.9287304,0.65656734,0.5157917,0.71510327,0.79158777
0.28644454,0.33864322,0.3097868,0.50485796,0.3840339,0.7273013,0.8237657,0.88188285
0.3271641,0.24411151,0.17187685,0.46982384,0.2897126,0.66706014,0.83968925,0.9822521
0.5420212,0.6325307,0.7374593,0.7372337,0.56207347,0.34415668,0.6746292,0.79322493
0.44729048,0.4280079,0.50023496,0.72791016,0.43728942,0.6055319,0.761194,0.8476661
0.59939575,1.0026658,2.1557732,1.0880919,0.767014,0.31542626,0.66437995,0.8359051
0.26940748,0.3436562,0.13742524,0.32406682,0.35324574,0.37800962,0.7850081,0.9591931
0.47774395,0.47886106,0.2741774,0.5355012,0.48494983,0.18569814,0.49203357,0.8564274
0.6060615,0.63918805,1.8325986,1.3168727,0.62986106,0.7126665,0.7933466,0.7968942
0.40718365,0.42842978,0.22413552,0.46078,0.43719938,0.20417309,0.61309373,0.92609787
0.2264163,0.3819075,0.13927403,0.28176785,0.4044169,0.4040499,0.7146503,0.883035
0.51736945,0.41724795,0.80497986,0.9737505,0.4560236,0.72368914,0.83254623,0.85059303
0.33568397,0.21356595,0.18452466,0.5306948,0.26430315,0.7664502,0.8478422,0.97674835
0.3155069,0.47068104,0.5187629,0.5675308,0.49319905,0.6674865,0.82146806,0.83627045
0.44850668,0.6999047,0.9686473,0.7453985,0.63003427,0.48718336,0.7667282,0.8054051
0.28308237,0.24598455,0.13062854,0.45268568,0.39992625,0.57799035,0.85580844,0.859844
0.448852,0.60261416,0.6032694,0.6168935,0.54679555,0.35423198,0.6718686,0.85284626
0.6274377,0.873439,1.9719645,1.1206559,0.6918201,0.5470699,0.6350255,0.7788932
0.5789444,0.41581932,0.57683784,0.95756304,0.4191518,0.5280208,0.7333851,0.84423476
0.4372021,0.51399875,0.9252453,0.89016175,0.53138113,0.71573895,0.8166612,0.8276404
0.37183625,0.38649344,0.6737919,0.81452435,0.43313795,0.7047036,0.84901214,0.88262504
0.25553638,0.51988995,0.37605914,0.40818617,0.5118599,0.6148232,0.721484,0.81129247
0.3046081,0.5150157,0.426369,0.46234092,0.50872445,0.6325879,0.7395275,0.8311391
0.38251162,0.5352468,0.38080764,0.49054608,0.50791395,0.46200758,0.6201747,0.8172078
0.46347186,0.31688672,0.54493064,0.8731605,0.37838358,0.76311755,0.8412571,0.87680703
0.3962839,0.555243,0.30360505,0.46086153,0.5578455,0.1679551,0.46412688,0.6754474
0.41981304,0.28917807,0.3508913,0.71953326,0.34015214,0.7085653,0.81025875,0.8684476
0.30230746,0.17614123,0.06709564,0.34650794,0.19867404,0.6413926,1.0,1.0
0.68497306,0.45304337,1.0837933,1.2807634,0.4724922,0.69083804,0.79030347,0.83346534
0.60960406,0.49367976,0.96385586,1.0304447,0.49710742,0.53399414,0.8293076,0.8626041
0.31135806,0.1977263,0.115769975,0.44953552,0.26506317,0.77758396,0.9101358,0.96297354
0.2761321,0.24311614,0.16079961,0.4176234,0.3091892,0.7216445,0.81571347,0.94287986
0.12932436,0.272013,0.10597593,0.22374272,0.32682753,0.76311857,0.8272641,0.8665973
0.17222193,0.14782694,0.06945493,0.28629833,0.19496064,0.8758006,0.9543059,0.9779535
0.7824173,0.55053383,1.8580801,1.590089,0.54276574,0.690515,0.8262673,0.8338946
0.4606371,0.42153433,0.4680746,0.7191854,0.42931995,0.5228866,0.79593354,0.83831793
0.12435094,0.29306754,0.08456421,0.18813834,0.32596424,0.6952879,0.82471114,0.88212866
0.8508028,0.43952575,1.0408311,1.4689305,0.4796537,0.51326746,0.7235474,0.84041405
0.78423464,0.7015763,1.7795618,1.3753761,0.61211365,0.5242633,0.6910618,0.8095472
0.4349014,0.3029796,0.62610644,0.90118575,0.37539372,0.7838543,0.88253474,0.9112928
0.76508904,1.215829,1.8050729,0.95070034,0.8522305,0.16507863,0.3844315,0.7093364
0.5016696,0.318075,0.5469144,0.9218523,0.36309037,0.74580926,0.84424376,0.89756745
0.29757127,0.24095024,0.19296546,0.49432766,0.28709924,0.71800816,0.84970516,0.9354115
0.28196198,0.22998649,0.098854356,0.3324541,0.2619813,0.5530621,0.9669323,0.97720915
