abs_mn,abs_rel,sq_rel,rms,log_rms,a1,a2,a3
0.8190347,0.6437437,1.4742012,1.4410286,0.5715895,0.40206113,0.6617962,0.8066634
1.1862819,1.091414,3.4095836,1.824658,0.88683933,0.3573704,0.51467323,0.59368664
0.55568486,0.6205035,1.1821274,1.0147121,0.5710417,0.4851305,0.7680578,0.82333153
0.48166987,0.46846136,0.8545346,0.93525606,0.48141038,0.6352226,0.8267078,0.85690546
0.8709306,0.62568414,2.0544202,1.7105813,0.57871234,0.6001682,0.7786097,0.8230939
0.29971778,0.23904023,0.093704745,0.35050312,0.24211521,0.53560936,0.9961971,1.0
0.26329786,0.19665404,0.12135345,0.40717342,0.2459552,0.7496176,0.90968245,0.9721011
0.2014147,0.19439355,0.070037074,0.28846088,0.22212107,0.65343255,0.97283,0.9999749
0.4796124,0.560953,0.7933743,0.8336314,0.5369911,0.534298,0.7461513,0.8098243
0.19980063,0.32234526,0.09830892,0.25115538,0.36600652,0.43231153,0.7629212,0.9283953
0.6235258,0.99324924,2.1728556,1.1240185,0.752551,0.43230465,0.69149125,0.7637576
0.3855956,0.30477753,0.19273785,0.5094835,0.34667194,0.4745356,0.7878995,0.9471345
0.40838975,0.27984315,0.35873607,0.7497507,0.33036038,0.7125182,0.8509649,0.9056675
0.65198255,0.68728954,1.4897863,1.1660066,0.6144419,0.5226691,0.7438994,0.7954231
0.41224605,0.34496742,0.17158401,0.47941682,0.35721248,0.3971064,0.7152759,0.98826694
0.48621258,0.38589856,0.25473702,0.5912447,0.38191843,0.33527774,0.7287165,0.9482682
0.45663488,0.4519933,0.3304063,0.5760426,0.44155723,0.42720714,0.6770847,0.8392547
0.43752673,0.3556102,0.31681758,0.64050716,0.4470488,0.5288074,0.6573642,0.80801916
0.23025586,0.24777126,0.07770576,0.28316772,0.28274027,0.5014129,0.9159952,0.9867582
0.7008886,0.72643375,1.6562968,1.2387162,0.63412505,0.4790126,0.7360834,0.80752605
0.6077594,0.4229581,0.8088478,1.1164534,0.43677023,0.44577384,0.7698124,0.91923285
0.2955686,0.27084997,0.26873237,0.5344933,0.33219066,0.7491819,0.8469243,0.9136615
0.2427692,0.46775872,0.30218095,0.39467114,0.46977913,0.526447,0.7826484,0.83242613
0.39955807,0.44171607,0.3940882,0.56230766,0.46599248,0.4924379,0.7151996,0.8599783
0.39033848,0.38365903,0.3043048,0.55287623,0.41613406,0.44103348,0.72768235,0.8743796
0.09719122,0.2504876,0.05920775,0.15112966,0.2962091,0.6710545,0.85044044,0.93764114
1.326171,0.731321,2.9144802,2.4145,0.63679606,0.33089507,0.4969391,0.7744012
0.2704191,0.31051818,0.19936281,0.40542102,0.35501716,0.5436128,0.866872,0.8947354
0.14277601,0.13643816,0.046795253,0.22708194,0.18109946,0.77602506,0.9799613,0.9955569
0.34849906,0.34075513,0.30923378,0.5623749,0.3941927,0.54243076,0.72398233,0.92699903
0.37134662,0.41918758,0.27991894,0.49622837,0.48127788,0.4316637,0.61199105,0.75975055
1.4265522,0.87846494,4.3201513,2.5041094,0.7596432,0.46600392,0.6007137,0.6915504
0.50290877,0.5029444,0.5760692,0.76798,0.49369496,0.39352667,0.72205716,0.7998054
0.625037,0.76485676,1.4488378,1.0641779,0.67772377,0.42957446,0.6417787,0.7256329
0.561875,0.38240364,0.43126088,0.8021341,0.389165,0.42807937,0.77290255,0.90322334
0.40732425,0.28833672,0.20272788,0.52876955,0.3246183,0.5019733,0.79852396,0.9672902
1.2124012,0.7637185,2.7268553,2.1372476,0.6622323,0.32602906,0.4931903,0.72522765
0.30550265,0.4178906,0.45376107,0.57460463,0.44643655,0.6412026,0.8263044,0.8656703
0.562272,0.45903412,0.4733318,0.75492007,0.446531,0.2288354,0.7840535,0.87287205
0.65439206,0.641386,1.0476447,1.0093366,0.5925007,0.34782803,0.62907034,0.7930066
0.69901174,0.7243345,1.337585,1.1115822,0.647155,0.3378484,0.60040396,0.7831157
0.2584553,0.2100238,0.21225546,0.5136325,0.26574063,0.7755531,0.9526813,0.9598225
0.4024327,0.444032,0.3647447,0.5562186,0.47572756,0.41010007,0.5913486,0.8935081
1.2741337,0.7082498,2.664002,2.0923502,0.6989457,0.45625097,0.5740735,0.6876519
0.33110905,0.3731918,0.28699315,0.46305308,0.40157214,0.4605037,0.8325824,0.9233412
0.721221,0.87226653,2.0810912,1.2886969,0.7056392,0.37191385,0.7333758,0.7851999
0.47444338,0.50308025,0.7338793,0.85024095,0.4876027,0.46646813,0.7489124,0.8783214
0.4838448,0.52537763,0.7046478,0.7986586,0.52355105,0.44220227,0.733876,0.82395005
0.21393159,0.37386203,0.1302406,0.261723,0.3910709,0.44599512,0.7611098,0.8851791
0.75278133,0.4756745,0.6791884,1.0044292,0.4847411,0.33260578,0.63780767,0.8475203
0.45173675,0.45353618,0.96962506,0.9774524,0.48128387,0.61120313,0.8658408,0.89774084
0.32384068,0.29820132,0.2458068,0.51998496,0.33560207,0.66550183,0.84480226,0.8933669
0.33111468,0.95760643,0.9966396,0.50306165,0.7413756,0.4728672,0.77741235,0.8217128
0.107518256,0.2642036,0.059372958,0.15539737,0.29833415,0.60611176,0.8441537,0.95456856
0.6521057,0.570155,0.8256948,0.9580922,0.55231637,0.35025516,0.6078767,0.7945541
0.15751639,0.33202273,0.11685184,0.235825,0.3592455,0.559611,0.8138835,0.8704631
0.7425994,0.69907224,1.6323092,1.2777038,0.61190313,0.34627306,0.7042054,0.8518331
0.09470564,0.25540346,0.052104127,0.13882875,0.29209483,0.6326348,0.84309256,0.96000004
0.15647446,0.21159427,0.060958833,0.21466811,0.23550116,0.6984159,0.9209632,0.99999994
0.5074491,0.29563102,0.2263691,0.67264247,0.35263225,0.44363958,0.78285456,0.95220405
0.2940426,0.17639312,0.1481555,0.5236626,0.21995977,0.8164572,0.94727665,0.9670559
0.39568362,0.24850596,0.15679026,0.55218565,0.33721045,0.525202,0.86023134,0.9566156
0.52821153,0.35092804,0.345443,0.7193149,0.3752831,0.42175826,0.746336,0.9169715
1.0299791,0.4627291,1.4922078,1.8057446,0.47321472,0.5395937,0.8080572,0.8386125
0.5338996,0.32894877,0.36569914,0.8044178,0.337714,0.51351583,0.8435596,0.9327212
0.808508,0.3885927,1.0730155,1.5365139,0.41874072,0.66735625,0.83998686,0.8563323
0.44930783,0.29892448,0.22820535,0.60417193,0.33219275,0.43277106,0.8334858,0.9604773
0.37213966,0.23734067,0.15315962,0.5213105,0.27826455,0.5970101,0.874738,0.9868242
1.1521075,1.1238718,5.693312,2.3284044,0.803313,0.50896657,0.7069666,0.79741573
0.694748,0.64268154,1.2317029,1.1550113,0.5781896,0.29934198,0.7626861,0.8063861
1.4925147,1.398867,6.12493,2.4342992,0.9605243,0.15527579,0.34342623,0.5539985
0.39653888,0.6109754,0.7510192,0.70281875,0.5644545,0.60455906,0.75948954,0.80567527
0.37579873,0.3478921,0.51019526,0.7398355,0.39451647,0.69532174,0.85680854,0.89639384
0.80936027,2.2084563,5.5113626,1.33874,1.1149716,0.25194559,0.59332335,0.6403847
1.031692,0.63860327,0.9300819,1.2302738,0.60214,0.12705906,0.35244548,0.6833168
0.36789978,0.4936784,0.50358987,0.6187613,0.48234302,0.5748365,0.7673433,0.83982617
1.8598019,1.3889837,8.407026,3.3039804,0.89694965,0.21033718,0.6261706,0.7263714
0.6216792,0.4424163,0.9412195,1.1503156,0.46470466,0.5795549,0.82264715,0.854891
0.3654938,0.19034067,0.14627352,0.54875916,0.22388047,0.72964853,0.94139206,0.9893361
0.09916002,0.1722636,0.025110438,0.120224275,0.21069275,0.70045274,0.9903665,0.9923511
0.35388914,0.37644804,0.30060297,0.53854066,0.38551363,0.4524806,0.80080587,0.9007743
0.24068904,0.25447613,0.20154348,0.42628247,0.30879346,0.73666537,0.9130579,0.92893714
0.30472416,0.21822304,0.0984833,0.40331048,0.26933345,0.60361415,0.9204593,0.97868735
0.44534543,0.2061045,0.16323507,0.6513151,0.25753736,0.65954906,0.91744053,0.9788909
0.9074995,0.7886863,2.4201214,1.6025836,0.6821232,0.5086464,0.70070165,0.76315075
0.60543215,0.33288378,0.2960834,0.76309663,0.35763356,0.36412382,0.7779942,0.96621424
0.3101125,0.18470138,0.15039727,0.4955708,0.23084699,0.7799499,0.95054615,0.97482926
1.1131612,0.7681536,3.8517919,2.4024868,0.65665793,0.5520467,0.8153191,0.83659065
1.7837483,1.0885712,7.36404,3.5160444,0.796318,0.40256038,0.73123187,0.7811836
0.6369587,0.565928,1.6602064,1.335125,0.54197335,0.57880026,0.81436265,0.84151685
0.22733189,0.38973245,0.22564174,0.35251132,0.41851184,0.46909732,0.81282014,0.87926453
1.1812472,0.66607684,1.6958197,1.7221928,0.6140188,0.34291384,0.59854895,0.694354
1.2944074,0.9566638,3.9489138,2.2265654,0.7769654,0.3724955,0.5786372,0.67733204
0.5316473,0.3039819,0.33997855,0.8095348,0.32955903,0.56740564,0.8219383,0.93775666
0.9876912,0.55217755,0.9187106,1.3186511,0.51444215,0.25878116,0.5693906,0.76207757
0.7013431,0.35587773,0.6435956,1.1118741,0.3863742,0.5708587,0.82417727,0.87377286
0.5485387,0.38744727,0.6466207,0.9597484,0.40802118,0.49105576,0.88067824,0.9064594
1.2061775,0.65585077,1.8621109,1.9188377,0.57822,0.28661928,0.708257,0.7923796
0.42582282,0.3195292,0.40728834,0.67007476,0.3661933,0.58293104,0.8953432,0.9250749
0.86101145,0.3677121,0.8162884,1.3683182,0.400839,0.45333624,0.8329119,0.9130482
0.5229926,0.4437004,0.6489251,0.8279081,0.46208346,0.5357747,0.7591343,0.87346715
0.40816277,0.41271508,0.32459128,0.5411814,0.42992896,0.4210584,0.72679186,0.87236875
0.36213,0.32393998,0.1635357,0.4238046,0.35991478,0.39093307,0.72507846,0.98191637
1.5737995,0.91134685,3.554877,2.3920214,0.7710637,0.31964323,0.5064417,0.6233838
0.43043086,0.47920442,0.3847845,0.6126321,0.44819784,0.25723463,0.71869445,0.87494826
2.065207,1.1453632,6.8008285,3.3501368,0.82609653,0.26916438,0.47265977,0.7296778
1.3976889,0.799509,4.2284045,2.7426538,0.670746,0.5596777,0.7705818,0.80394995
0.7987342,0.3283305,0.5761135,1.2970219,0.34606364,0.48368683,0.84365976,0.93925995
0.38926664,0.36264446,0.42224634,0.63046443,0.4175763,0.5371026,0.8019353,0.92413604
0.68642986,0.34313112,0.67517775,1.1469458,0.38822126,0.6086243,0.8236459,0.85234845
0.24828172,0.1954399,0.08181661,0.31895933,0.24072957,0.6256967,0.9485357,1.0
0.26618338,0.19525217,0.06975724,0.31783617,0.22470342,0.59621984,0.97585565,1.0
0.4492648,0.3001384,0.22696367,0.5742214,0.3181293,0.46947724,0.8695194,0.966484
0.34280032,0.34013647,0.21761322,0.4526963,0.37524715,0.46354392,0.7810635,0.9073512
0.45115468,0.4228947,0.36273426,0.592744,0.4488646,0.38948408,0.6943406,0.88201696
0.26011077,0.2753213,0.12043432,0.34048527,0.31580338,0.56136686,0.8480207,0.95894265
1.0455686,0.92797285,2.674629,1.6611874,0.7546323,0.3014461,0.5098047,0.6841973
0.5271361,0.34456468,0.32770398,0.72273606,0.35657975,0.45925412,0.7758695,0.9416182
0.57097036,0.5845432,0.8511741,0.89204764,0.57243025,0.43544787,0.6742629,0.7799042
0.22360814,0.18990876,0.071566805,0.30213845,0.22258921,0.65635365,0.95668954,1.0
0.79964286,0.41122887,1.3756034,1.6897516,0.44972768,0.73148835,0.8017651,0.847287
0.4598319,0.31711417,0.277883,0.63347054,0.34355018,0.47165352,0.84157646,0.94153386
0.50619304,0.36273196,0.40582883,0.7524553,0.38055688,0.49039248,0.81354624,0.89934856
0.46964416,0.55946964,0.7334202,0.76977557,0.5432783,0.4539049,0.7039647,0.8292556
0.5762509,0.4096192,0.8004229,1.0406995,0.44717634,0.5795221,0.7981519,0.8712268
0.61150837,0.5449378,0.53746367,0.76948696,0.5605364,0.20290652,0.56979203,0.7502267
0.5618602,0.34350026,0.5665371,0.9992386,0.36582896,0.48595837,0.8576621,0.93864745
0.91237026,0.4475019,1.144659,1.6254038,0.45126468,0.57843506,0.72646016,0.84626544
0.39146134,0.24105619,0.21053979,0.6037412,0.27216217,0.6702381,0.89292073,0.96343374
0.17225257,0.1438854,0.04616283,0.2834991,0.20503418,0.7950526,0.9515561,0.9885956
0.400326,0.2518794,0.13559207,0.4797038,0.29987925,0.42791888,0.8739438,1.0
0.1595604,0.14684713,0.0343001,0.19784224,0.19024745,0.73746115,0.99101037,1.0
0.9071699,0.5138165,1.4662869,1.5984037,0.5089789,0.44306207,0.80346686,0.8565156
0.4315438,0.37959254,0.209836,0.49675518,0.4289193,0.26835603,0.6123218,0.92958504
0.38206345,0.34751752,0.17829652,0.4381695,0.37232473,0.33010545,0.70632225,0.9838775
0.21519147,0.22411832,0.07307351,0.27100486,0.24450219,0.5820295,0.9677767,0.9944742
0.42115885,0.29889208,0.18671833,0.51346064,0.3496269,0.4129217,0.76461715,0.9694946
1.1883425,1.0232915,4.3569903,2.2085857,0.7686233,0.32772198,0.723096,0.8076046
1.0948204,0.6623358,1.5414643,1.5562044,0.65660524,0.35733587,0.5567808,0.65130603
0.34223557,0.22370686,0.13465841,0.50095576,0.25355023,0.56666046,0.937328,0.9894575
0.60935706,0.85554135,1.3500876,0.92531645,0.690973,0.36309585,0.66489196,0.7480682
0.6848395,0.33507252,0.8078924,1.3084668,0.3826426,0.67297184,0.8583836,0.88193554
0.31322634,0.24972342,0.1326151,0.40530223,0.28934255,0.54443103,0.88866603,0.9761379
0.8468055,0.5560959,1.0458568,1.2427953,0.5670257,0.44217926,0.62123346,0.7323687
0.35273978,0.32859558,0.19982806,0.46933544,0.39208144,0.4588393,0.7200864,0.9221879
0.35670236,0.32685697,0.15751666,0.428146,0.368772,0.33062208,0.7283785,0.97554904
0.7388909,0.43580976,0.90912426,1.2044944,0.45958143,0.52351314,0.7551168,0.868541
0.8171656,0.3975097,0.6042392,1.092951,0.4048753,0.37723964,0.7734184,0.87775064
0.4658415,0.27027783,0.21834806,0.6270793,0.29920524,0.5309846,0.8674584,0.97881275
1.7722437,1.2780614,4.4867187,2.295082,0.94294494,0.20087957,0.37511683,0.52473015
1.0908005,0.4807352,1.8317842,2.0636082,0.48527038,0.5851115,0.8199802,0.84813
0.78678936,0.3277063,0.5861903,1.2641239,0.34217957,0.5185495,0.8530451,0.91383076
1.373858,0.9982581,3.043825,1.9034921,0.7634697,0.1858405,0.5190709,0.70892507
0.8589233,0.4885832,0.84769666,1.2495081,0.4931786,0.29399696,0.6542895,0.84719497
1.7553519,0.8336337,2.9494839,2.3521788,0.70300454,0.25012743,0.479842,0.6981651
2.9085302,1.1678871,15.634575,6.232325,0.8194094,0.4981284,0.77380687,0.8005436
1.2487322,1.0669351,3.6896646,2.0247293,0.7866879,0.28406867,0.49360037,0.7750841
1.5748507,0.86134964,4.884627,2.8906024,0.69974613,0.35461947,0.79389375,0.8256495
0.2440332,0.20996355,0.11414479,0.39043725,0.2491773,0.6921865,0.92182285,0.97501945
0.1676643,0.33780995,0.08909344,0.21756281,0.38206315,0.4223666,0.7295984,0.951251
0.68518895,0.5543413,1.0642937,1.1517729,0.5319875,0.45640624,0.7383954,0.8173827
0.3794362,0.28885907,0.25385308,0.57159877,0.32598674,0.58328,0.8624688,0.93063605
0.3569383,0.3660643,0.26424965,0.49683216,0.4081448,0.42726645,0.7339071,0.90114343
0.59291077,0.53497887,0.53813744,0.7829241,0.4984358,0.20413867,0.71165866,0.790528
0.44894892,0.29175887,0.230046,0.6543067,0.30985647,0.44342765,0.8923286,0.97659224
0.46114105,0.42364246,0.27825063,0.5471238,0.45597053,0.3155218,0.58769727,0.83151245
0.3180248,0.343912,0.266885,0.4753982,0.38769987,0.5859612,0.804059,0.87873495
0.5415737,1.0350683,1.6126783,0.8614884,0.8224632,0.29375216,0.51873124,0.67115617
2.0554645,1.4610621,11.586614,3.9219356,0.910236,0.1905316,0.565205,0.76798546
0.15730146,0.14840813,0.057800103,0.25942108,0.18939799,0.8133566,0.9602525,0.9916135
0.5780327,0.4033157,0.3813073,0.7427964,0.41433266,0.45648038,0.70248955,0.8610321
0.5580765,0.30108607,0.2819226,0.7210956,0.3267117,0.44668552,0.8380056,0.97069144
0.3441975,0.30045146,0.20043151,0.47654527,0.31918234,0.46133214,0.92559975,0.95089966
1.3259094,0.9300638,2.256017,1.7366738,0.77177626,0.14960276,0.44057664,0.5843845
0.43153095,0.30183816,0.20938937,0.54191375,0.32594693,0.5444435,0.820449,0.9461075
0.22960344,0.34985876,0.14541562,0.30348778,0.39682868,0.4407796,0.701248,0.9092637
0.545799,0.38535511,0.36752906,0.740395,0.3880939,0.3664893,0.77024394,0.9098754
0.5933572,0.46770114,0.61725706,0.87099475,0.45884845,0.53143376,0.6949805,0.8605566
1.4063923,0.8159178,5.3033595,3.003694,0.68320686,0.6119824,0.80568004,0.8316115
0.27283606,0.25476822,0.10866822,0.35623944,0.3367475,0.5151004,0.76984435,0.9686273
0.31481063,0.50615954,0.31760052,0.4217533,0.50653064,0.3768514,0.61887616,0.84714764
0.56376356,0.48160985,0.6834469,0.9083451,0.4773556,0.467592,0.7091533,0.83567923
0.3165535,0.22764549,0.156002,0.47143137,0.26448798,0.69672877,0.9159026,0.96757406
0.35834748,0.32964045,0.35176438,0.5948988,0.38415763,0.6375112,0.81015503,0.89291245
0.39517656,0.38111022,0.40822685,0.6464,0.40877455,0.52401024,0.7974936,0.8939012
0.31720778,0.36968774,0.25514755,0.46572924,0.3895755,0.46855602,0.8035313,0.887022
0.5899483,0.79393655,0.89674675,0.7970915,0.6871702,0.2662772,0.44909376,0.63882583
0.25160584,0.15464117,0.08717961,0.38800403,0.19510308,0.7815924,0.95235914,0.99896026
0.44496453,0.36610577,0.52850866,0.82303596,0.3924624,0.5998433,0.8529347,0.87825364
0.5713988,0.553858,0.82705915,0.8902099,0.5325355,0.42835936,0.7151977,0.82289195
0.20173602,0.28412434,0.089402996,0.25982112,0.342274,0.4708602,0.7591448,0.97257704
0.24795909,0.22037768,0.0801119,0.33939564,0.2863219,0.5168583,0.8850875,0.99950385
0.3238294,0.36079207,0.36153594,0.58554184,0.39561978,0.6459091,0.81677485,0.86755407
0.22380304,0.48447686,0.17029728,0.26918164,0.4903314,0.3162606,0.6424165,0.8167566
0.22282484,0.2908781,0.12426715,0.35123542,0.42066628,0.54116434,0.77233005,0.82425046
0.40468514,0.4884282,0.31575218,0.5139607,0.4741789,0.29302207,0.6343156,0.835974
0.21105888,0.35227305,0.16829868,0.31838453,0.39123806,0.46249714,0.7721701,0.93009377
0.18893181,0.28830835,0.096101746,0.25168574,0.31412828,0.5422445,0.82729286,0.9620091
0.29987755,0.36225566,0.29406673,0.46650943,0.4000299,0.59362006,0.8204881,0.8858613
0.28333154,0.255109,0.11913685,0.38756698,0.32626182,0.5568352,0.77210987,0.96951646
0.1968225,0.3055205,0.1397231,0.29669136,0.3643036,0.6094355,0.76197785,0.89957297
0.1447786,0.18641107,0.038808066,0.17559843,0.23502445,0.6525829,0.9406972,1.0
0.275424,0.4088181,0.20031954,0.35825446,0.41239744,0.310384,0.76391727,0.91171426
0.08018818,0.19506364,0.037534878,0.12425103,0.2436403,0.7085571,0.9168701,0.97041833
0.35521644,0.54210645,0.40414333,0.47787374,0.5258837,0.39070347,0.6355456,0.84392244
0.23373455,0.45767525,0.17026858,0.32286057,0.73809886,0.4447585,0.478952,0.56736875
0.13405865,0.28442195,0.08415216,0.19794211,0.3566255,0.586341,0.7950624,0.9173899
0.20930743,0.21719293,0.082652874,0.28709486,0.24707513,0.64333504,0.91002244,0.9996666
0.7919593,0.86296576,2.2355351,1.3024234,0.6723704,0.30252835,0.5662464,0.7452197
0.15839338,0.2107201,0.04707444,0.19630158,0.26616266,0.5886705,0.8809506,0.99187905
0.24443196,0.2825889,0.20289485,0.41298422,0.3292195,0.6996897,0.8854817,0.92088485
0.24193868,0.30601028,0.14348829,0.33386794,0.3322488,0.49269623,0.867831,0.9231889
0.14131136,0.28133443,0.053243164,0.16821225,0.3140033,0.36470446,0.85422724,0.9905523
0.06318236,0.16740704,0.017626734,0.08152424,0.20277004,0.72018313,0.9665921,1.0
0.5775695,0.86414945,1.1988188,0.8442224,0.71598095,0.30346024,0.5781419,0.7653109
0.24674988,0.31104666,0.21676846,0.43440735,0.34528148,0.6319863,0.85660166,0.89341
0.17470625,0.27866608,0.06700412,0.20245045,0.30310094,0.42650643,0.8482365,1.0
0.417095,0.5549777,0.59580576,0.6628534,0.5292804,0.45798764,0.72838575,0.78297883
0.50403374,0.5658101,0.66992915,0.80636305,0.53032535,0.46598434,0.7053984,0.76590407
0.27633095,0.68119806,0.4628044,0.40173483,0.6140155,0.4401884,0.6962963,0.7633853
0.14153543,0.22871475,0.045410946,0.16641384,0.25846034,0.5463409,0.89921296,1.0
0.15198849,0.19191964,0.04292336,0.1836717,0.22551595,0.62534606,0.9727536,1.0
0.24323145,0.36477596,0.15539506,0.334453,0.38851404,0.431904,0.7328266,0.9052536
0.29479226,0.2950313,0.23747936,0.4747195,0.33392546,0.70123935,0.8658173,0.91116804
0.48383176,0.45506376,0.38922933,0.6385491,0.53668654,0.42863634,0.62046134,0.71294415
1.1701019,1.0568563,4.5581656,2.178364,0.7996762,0.3224244,0.5634845,0.6890503
0.36118397,0.44739804,0.29663163,0.47953096,0.45842266,0.34281427,0.6492702,0.86337775
0.17955925,0.19537191,0.05108202,0.23569986,0.23215552,0.6184187,0.96128786,0.99999994
0.16963965,0.25173286,0.09390477,0.26050726,0.28879994,0.62678367,0.8703802,0.95960826
0.27946016,0.35837266,0.15924783,0.3624482,0.42268965,0.41994074,0.6802606,0.893669
0.07842209,0.12424347,0.015208164,0.09960324,0.14961775,0.8564042,0.99921405,1.0
0.28712836,0.8284826,0.9275236,0.4986111,0.68238443,0.4729639,0.8391615,0.87182283
0.14509752,0.3479143,0.0612541,0.1623547,0.35435754,0.27706844,0.7662692,1.0
0.3968404,0.51661557,0.5119003,0.60058445,0.5152646,0.4408278,0.71495426,0.8402454
0.123355694,0.23010418,0.036500502,0.14378935,0.2511135,0.5808026,0.9484021,0.9938412
0.42059168,0.34235108,0.24077652,0.58527887,0.45546263,0.45924282,0.68438655,0.80692154
0.1055197,0.25120634,0.06304676,0.17452258,0.30933633,0.5453875,0.85760635,0.95563257
0.084896535,0.21767476,0.037288427,0.12013551,0.26297873,0.65393066,0.9051921,0.99521893
0.36466894,0.47859123,0.27792662,0.48044565,0.45218623,0.2820808,0.5785655,0.88401914
1.1221957,0.64959353,2.9507036,2.209544,0.595753,0.5020453,0.79460144,0.84824663
0.8440425,0.7232619,1.7404428,1.3461461,0.6368558,0.35246724,0.6351591,0.813455
0.37110424,0.29165572,0.23111074,0.56154597,0.34172723,0.60306644,0.84078455,0.92736775
0.35419115,0.41560343,0.30668053,0.508063,0.45742613,0.5758826,0.78596646,0.8702118
1.445445,1.7753267,7.3945312,2.3552012,1.014136,0.1506272,0.42579615,0.6949799
0.81862766,0.60667104,1.9779282,1.568687,0.57333523,0.54083204,0.8263292,0.85712475
0.3737118,0.2915768,0.13604762,0.4548431,0.3384404,0.34521163,0.83200383,0.98637813
0.9181678,0.63023186,1.8071791,1.5456607,0.5920633,0.36996132,0.70868194,0.82589304
0.7779913,0.514407,1.1691169,1.4240283,0.4931936,0.5241513,0.69222957,0.8274215
0.33587617,0.2598852,0.14259174,0.45283383,0.2856542,0.5116577,0.88639325,0.99906415
0.97155863,0.8563849,2.8772748,1.8736584,0.6796586,0.38027066,0.62826824,0.7555238
0.6011048,0.3681338,0.5311941,0.94847566,0.4046513,0.6333354,0.82920605,0.86627793
0.85766983,0.44523773,0.8195662,1.3317008,0.43532577,0.47638538,0.7116193,0.8300371
0.30724213,0.20228876,0.15392211,0.48688793,0.24529426,0.73938036,0.93172574,0.96450764
0.3773267,0.41520104,0.25776005,0.47413468,0.40897745,0.35953167,0.6753563,0.9150872
0.58085865,0.32447478,0.33098015,0.74865836,0.35427088,0.4312536,0.83019954,0.91306853
0.30738857,0.23064801,0.11520452,0.40171954,0.30971485,0.5907668,0.7942416,0.9777762
0.28658575,0.2325378,0.15711015,0.43492246,0.2809727,0.6369463,0.9103125,0.9513792
0.46580252,0.3855007,0.3484975,0.6271089,0.4234574,0.43640086,0.71326554,0.87585
0.40405723,0.27275652,0.27934182,0.62022686,0.31681353,0.6861411,0.8770852,0.92511606
1.1097898,0.50030315,1.2510073,1.694524,0.48196352,0.4278511,0.73712707,0.803583
0.99298584,0.8376411,2.3639956,1.6163524,0.68271905,0.33173802,0.7110951,0.81590503
0.265069,0.12900084,0.068449415,0.39004964,0.16086414,0.8730149,0.98122615,1.0
0.5253088,0.39999855,0.36565924,0.67939353,0.41362134,0.38619885,0.7543242,0.87110305
2.045698,2.1357992,11.504217,3.1474545,1.1279651,0.12300366,0.27664593,0.43810508
0.746848,0.5057899,1.0017743,1.2120082,0.49081227,0.40036765,0.7713019,0.8351211
0.25837633,0.19572473,0.11390076,0.36328945,0.24574909,0.7914603,0.91311896,0.95212114
1.0578579,1.0883647,4.0884295,1.9038837,0.7890197,0.26626518,0.6684026,0.78361636
1.4795747,0.91644675,4.9017105,2.8379443,0.721185,0.48188987,0.6999047,0.7811403
1.2325541,0.6638812,2.260123,2.031252,0.59755164,0.42787316,0.69041485,0.7998331
0.7074466,0.5889483,0.8912242,0.9963501,0.5432488,0.32376277,0.75264734,0.7931215
1.0581555,0.9957027,3.622585,1.9084321,0.7496477,0.40497488,0.69478935,0.78856856
0.8567796,0.8819137,2.836865,1.6146128,0.7070215,0.50417507,0.7185001,0.7886272
0.59460664,0.47823673,0.67628276,0.88579303,0.48216105,0.42153755,0.6880715,0.8438853
1.4890587,0.80422384,5.706859,3.2366993,0.675027,0.65691817,0.7998478,0.8188989
1.6888775,0.81749004,4.301154,2.848457,0.6692942,0.38941398,0.7415363,0.8002663
1.2223903,0.6783215,2.9475253,2.2882116,0.6127071,0.47642142,0.7554294,0.83051497
0.8403211,0.48879224,0.99817216,1.2789438,0.4767139,0.46471968,0.7480906,0.854691
1.1897599,0.53528893,2.0616431,2.0708616,0.54095143,0.4721691,0.7092509,0.8569284
0.6640206,0.40204474,0.77165806,1.1251419,0.42805725,0.598788,0.8049905,0.84016156
0.91717523,0.40305963,1.0566667,1.6651639,0.41551247,0.5161932,0.77688575,0.8831938
0.51636577,0.3435791,0.38563615,0.76624244,0.36483535,0.53847605,0.80859494,0.85108745
0.55104,0.31147057,0.4264032,0.8772528,0.33877274,0.6110793,0.8436719,0.92677975
1.3958615,0.6499406,2.6273248,2.5025792,0.5859253,0.57306373,0.6918857,0.7682161
1.0798043,0.6625261,2.249728,1.9174403,0.60113657,0.5488567,0.7470535,0.79485244
0.66389424,0.37767893,0.771989,1.2034084,0.41217235,0.609407,0.81514966,0.8474794
0.56185925,0.41228786,0.5821053,0.8685812,0.43969426,0.48615184,0.78071034,0.8584104
1.3855548,0.5984687,2.2632415,2.2612169,0.5554551,0.46709716,0.75164586,0.77854776
0.75811756,0.54317874,1.1637118,1.2271209,0.5756152,0.54167515,0.7015522,0.7743058
1.8118379,1.0212601,7.1717067,3.5479732,0.7635493,0.43467742,0.7288797,0.80407584
0.85677844,0.7137318,1.3210198,1.2341127,0.6424035,0.1813577,0.47138327,0.7338809
0.84021235,0.43265635,1.1651345,1.4880133,0.46648628,0.61801094,0.7599794,0.84509975
1.1958355,0.5787128,1.8744919,1.9969956,0.5386606,0.431672,0.7484584,0.808465
0.61721945,0.312727,0.557737,1.1068853,0.351549,0.64755154,0.8465056,0.88734686
1.1140666,0.6486274,1.2793902,1.4335082,0.6739755,0.23474586,0.42972016,0.61519134
